"","word","JE.freq","JE.prop","WH.freq","WH.prop","dProp","dAbs"
"38","room",205,0.0842235004108463,94,0.0526610644257703,0.031562435985076,0.031562435985076
"39","felt",161,0.0661462612982744,62,0.034733893557423,0.0314123677408515,0.0314123677408515
"40","life",149,0.0612161051766639,54,0.0302521008403361,0.0309640043363278,0.0309640043363278
"41","voic",126,0.0517666392769104,38,0.0212885154061625,0.030478123870748,0.030478123870748
"42","come",277,0.113804437140509,257,0.143977591036415,-0.0301731538959051,0.0301731538959051
"43","heard",180,0.0739523418241578,79,0.0442577030812325,0.0296946387429253,0.0296946387429253
"44","said",574,0.23582580115037,368,0.206162464985994,0.0296633361643754,0.0296633361643754
"45","get",118,0.0484798685291701,139,0.0778711484593838,-0.0293912799302137,0.0293912799302137
"46","let",125,0.0513557929334429,144,0.080672268907563,-0.0293164759741201,0.0293164759741201
"47","ladi",164,0.0673788003286771,69,0.038655462184874,0.0287233381438031,0.0287233381438031
"48","cousin",22,0.00903861955628595,67,0.0375350140056022,-0.0284963944493163,0.0284963944493163
"49","moment",121,0.0497124075595727,38,0.0212885154061625,0.0284238921534103,0.0284238921534103
"50","much",201,0.0825801150369762,97,0.0543417366946779,0.0282383783422983,0.0282383783422983
"51","mrs",250,0.102711585866886,133,0.0745098039215686,0.0282017819453172,0.0282017819453172
"52","new",102,0.0419063270336894,25,0.0140056022408964,0.027900724792793,0.027900724792793
"53","young",79,0.0324568611339359,107,0.0599439775910364,-0.0274871164571005,0.0274871164571005
"54","strang",109,0.0447822514379622,31,0.0173669467787115,0.0274153046592507,0.0274153046592507
"55","ever",156,0.0640920295809367,67,0.0375350140056022,0.0265570155753345,0.0265570155753345
"56","stood",123,0.0505341002465078,43,0.0240896358543417,0.0264444643921661,0.0264444643921661
"57","inde",108,0.0443714050944947,32,0.0179271708683473,0.0264442342261473,0.0264442342261473
"58","someth",132,0.0542317173377157,50,0.0280112044817927,0.026220512855923,0.026220512855923
"59","dark",111,0.0456039441248973,35,0.0196078431372549,0.0259961009876424,0.0259961009876424
"60","think",245,0.100657354149548,134,0.0750700280112045,0.0255873261383436,0.0255873261383436
"61","heart",172,0.0706655710764174,81,0.0453781512605042,0.0252874198159132,0.0252874198159132
"62","exclaim",47,0.0193097781429745,78,0.0436974789915966,-0.0243877008486221,0.0243877008486221
"63","knew",112,0.0460147904683648,39,0.0218487394957983,0.0241660509725665,0.0241660509725665
"64","sister",80,0.0328677074774035,16,0.00896358543417367,0.0239041220432298,0.0239041220432298
"65","rose",102,0.0419063270336894,33,0.0184873949579832,0.0234189320757062,0.0234189320757062
"66","just",159,0.0653245686113394,75,0.0420168067226891,0.0233077618886503,0.0233077618886503
"67","quit",164,0.0673788003286771,79,0.0442577030812325,0.0231210972474446,0.0231210972474446
"68","found",123,0.0505341002465078,49,0.0274509803921569,0.0230831198543509,0.0230831198543509
"69","must",307,0.126129827444536,184,0.103081232492997,0.0230485949515385,0.0230485949515385
"70","word",180,0.0739523418241578,91,0.0509803921568627,0.022971949667295,0.022971949667295
"71","know",245,0.100657354149548,139,0.0778711484593838,0.0227862056901643,0.0227862056901643
"72","even",208,0.085456039441249,112,0.0627450980392157,0.0227109414020333,0.0227109414020333
"73","point",88,0.0361544782251438,24,0.0134453781512605,0.0227091000738833,0.0227091000738833
"74","soon",152,0.0624486442070666,71,0.0397759103641457,0.0226727338429209,0.0226727338429209
"75","sort",77,0.0316351684470008,16,0.00896358543417367,0.0226715830128272,0.0226715830128272
"76","without",138,0.056696795398521,61,0.0341736694677871,0.0225231259307338,0.0225231259307338
"77","marri",106,0.0435497124075596,38,0.0212885154061625,0.0222611970013971,0.0222611970013971
"78","grace",62,0.0254724732949877,6,0.00336134453781513,0.0221111287571725,0.0221111287571725
"79","kitchen",28,0.0115036976170912,60,0.0336134453781513,-0.0221097477610601,0.0221097477610601
"80","far",113,0.0464256368118324,44,0.0246498599439776,0.0217757768678548,0.0217757768678548
"81","woman",85,0.0349219391947412,24,0.0134453781512605,0.0214765610434807,0.0214765610434807
"82","cant",15,0.00616269515201315,49,0.0274509803921569,-0.0212882852401437,0.0212882852401437
"83","god",106,0.0435497124075596,40,0.0224089635854342,0.0211407488221254,0.0211407488221254
"84","home",77,0.0316351684470008,94,0.0526610644257703,-0.0210258959787695,0.0210258959787695
"85","becom",60,0.0246507806080526,7,0.00392156862745098,0.0207292119806016,0.0207292119806016
"86","face",203,0.0834018077239113,112,0.0627450980392157,0.0206567096846956,0.0206567096846956
"87","two",196,0.0805258833196385,107,0.0599439775910364,0.020581905728602,0.020581905728602
"88","near",151,0.062037797863599,74,0.0414565826330532,0.0205812152305458,0.0205812152305458
"89","bid",13,0.00534100246507806,46,0.0257703081232493,-0.0204293056581712,0.0204293056581712
"90","low",67,0.0275267050123254,13,0.00728291316526611,0.0202437918470593,0.0202437918470593
"91","smile",94,0.0386195562859491,33,0.0184873949579832,0.0201321613279659,0.0201321613279659
"92","dress",79,0.0324568611339359,22,0.0123249299719888,0.0201319311619471,0.0201319311619471
"93","thus",64,0.0262941659819228,11,0.0061624649859944,0.0201317009959284,0.0201317009959284
"94","that",9,0.00369761709120789,42,0.0235294117647059,-0.019831794673498,0.019831794673498
"95","can",229,0.0940838126540674,133,0.0745098039215686,0.0195740087324987,0.0195740087324987
"96","hand",263,0.108052588331964,158,0.088515406162465,0.0195371821694989,0.0195371821694989
"97","son",9,0.00369761709120789,41,0.02296918767507,-0.0192715705838621,0.0192715705838621
"98","remain",39,0.0160230073952342,63,0.0352941176470588,-0.0192711102518246,0.0192711102518246
"99","began",53,0.0217748562037798,72,0.0403361344537815,-0.0185612782500017,0.0185612782500017
"100","time",251,0.103122432210353,151,0.084593837535014,0.0185285946753393,0.0185285946753393
"101","given",62,0.0254724732949877,13,0.00728291316526611,0.0181895601297216,0.0181895601297216
"102","left",141,0.0579293344289236,71,0.0397759103641457,0.0181534240647779,0.0181534240647779
"103","unless",9,0.00369761709120789,39,0.0218487394957983,-0.0181511224045904,0.0181511224045904
"104","companion",22,0.00903861955628595,48,0.026890756302521,-0.0178521367462351,0.0178521367462351
"105","say",245,0.100657354149548,148,0.0829131652661064,0.0177441888834416,0.0177441888834416
"106","morn",122,0.0501232539030403,58,0.0324929971988796,0.0176302567041607,0.0176302567041607
"107","hate",39,0.0160230073952342,60,0.0336134453781513,-0.0175904379829171,0.0175904379829171
"108","boy",11,0.00451930977814297,39,0.0218487394957983,-0.0173294297176553,0.0173294297176553
"109","among",18,0.00739523418241578,44,0.0246498599439776,-0.0172546257615618,0.0172546257615618
"110","quiet",91,0.0373870172555464,36,0.0201680672268908,0.0172189500286557,0.0172189500286557
"111","light",114,0.0468364831552999,53,0.0296918767507003,0.0171446064045996,0.0171446064045996
"112","stare",6,0.00246507806080526,35,0.0196078431372549,-0.0171427650764496,0.0171427650764496
"113","rais",21,0.00862777321281841,46,0.0257703081232493,-0.0171425349104309,0.0171425349104309
"114","mutter",8,0.00328677074774034,36,0.0201680672268908,-0.0168812964791504,0.0168812964791504
"115","sometim",68,0.0279375513557929,20,0.0112044817927171,0.0167330695630758,0.0167330695630758
"116","guess",14,0.0057518488085456,40,0.0224089635854342,-0.0166571147768886,0.0166571147768886
"117","wife",77,0.0316351684470008,27,0.0151260504201681,0.0165091180268328,0.0165091180268328
"118","whose",62,0.0254724732949877,16,0.00896358543417367,0.016508887860814,0.016508887860814
"119","never",284,0.116680361544782,179,0.100280112044818,0.0164002494999643,0.0164002494999643
"120","burn",59,0.024239934264585,15,0.00840336134453781,0.0158365729200472,0.0158365729200472
"121","mistress",27,0.0110928512736237,48,0.026890756302521,-0.0157979050288973,0.0157979050288973
"122","cours",67,0.0275267050123254,21,0.0117647058823529,0.0157619991299724,0.0157619991299724
"123","see",300,0.123253903040263,192,0.107563025210084,0.0156908778301789,0.0156908778301789
"124","form",68,0.0279375513557929,22,0.0123249299719888,0.0156126213838041,0.0156126213838041
"125","cold",92,0.037797863599014,40,0.0224089635854342,0.0153889000135798,0.0153889000135798
"126","nobodi",13,0.00534100246507806,37,0.0207282913165266,-0.0153872888514485,0.0153872888514485
"127","certain",100,0.0410846343467543,46,0.0257703081232493,0.015314326223505,0.015314326223505
"128","hour",146,0.0599835661462613,80,0.0448179271708683,0.0151656389753929,0.0151656389753929
"129","visit",34,0.0139687756778965,52,0.0291316526610644,-0.015162876983168,0.015162876983168
"130","sound",75,0.0308134757600657,28,0.0156862745098039,0.0151272012502618,0.0151272012502618
"131","curtain",45,0.0184880854560394,6,0.00336134453781513,0.0151267409182243,0.0151267409182243
"132","devil",11,0.00451930977814297,35,0.0196078431372549,-0.0150885333591119,0.0150885333591119
"133","plain",50,0.0205423171733772,10,0.00560224089635854,0.0149400762770186,0.0149400762770186
"134","sure",114,0.0468364831552999,57,0.0319327731092437,0.0149037100460562,0.0149037100460562
"135","perhap",96,0.0394412489728841,44,0.0246498599439776,0.0147913890289065,0.0147913890289065
"136","rise",66,0.0271158586688578,22,0.0123249299719888,0.0147909286968691,0.0147909286968691
"137","find",85,0.0349219391947412,36,0.0201680672268908,0.0147538719678504,0.0147538719678504
"138","larg",67,0.0275267050123254,23,0.0128851540616246,0.0146415509507007,0.0146415509507007
"139","caus",15,0.00616269515201315,37,0.0207282913165266,-0.0145655961645135,0.0145655961645135
"140","els",29,0.0119145439605588,47,0.0263305322128852,-0.0144159882523264,0.0144159882523264
"141","best",62,0.0254724732949877,20,0.0112044817927171,0.0142679915022706,0.0142679915022706
"142","clear",62,0.0254724732949877,20,0.0112044817927171,0.0142679915022706,0.0142679915022706
"143","whole",50,0.0205423171733772,62,0.034733893557423,-0.0141915763840458,0.0141915763840458
"144","first",179,0.0735414954806902,106,0.0593837535014006,0.0141577419792897,0.0141577419792897
"145","wood",44,0.0180772391125719,7,0.00392156862745098,0.0141556704851209,0.0141556704851209
"146","calm",48,0.0197206244864421,10,0.00560224089635854,0.0141183835900835,0.0141183835900835
"147","laugh",57,0.02341824157765,67,0.0375350140056022,-0.0141167724279523,0.0141167724279523
"148","almost",97,0.0398520953163517,46,0.0257703081232493,0.0140817871931024,0.0140817871931024
"149","fortun",52,0.0213640098603122,13,0.00728291316526611,0.0140810966950461,0.0140810966950461
"150","way",150,0.0616269515201315,85,0.0476190476190476,0.0140079039010839,0.0140079039010839
"151","excit",50,0.0205423171733772,12,0.00672268907563025,0.0138196280977469,0.0138196280977469
"152","pull",6,0.00246507806080526,29,0.0162464985994398,-0.0137814205386345,0.0137814205386345
"153","wors",21,0.00862777321281841,40,0.0224089635854342,-0.0137811903726158,0.0137811903726158
"154","lie",32,0.0131470829909614,48,0.026890756302521,-0.0137436733115596,0.0137436733115596
"155","night",152,0.0624486442070666,87,0.0487394957983193,0.0137091484087472,0.0137091484087472
"156","hurt",13,0.00534100246507806,34,0.019047619047619,-0.013706616582541,0.013706616582541
"157","want",156,0.0640920295809367,90,0.0504201680672269,0.0136718615137098,0.0136718615137098
"158","repeat",39,0.0160230073952342,53,0.0296918767507003,-0.0136688693554661,0.0136688693554661
"159","round",120,0.0493015612161052,64,0.0358543417366947,0.0134472194794105,0.0134472194794105
"160","shes",15,0.00616269515201315,35,0.0196078431372549,-0.0134451479852418,0.0134451479852418
"161","live",155,0.0636811832374692,90,0.0504201680672269,0.0132610151702423,0.0132610151702423
"162","recov",6,0.00246507806080526,28,0.0156862745098039,-0.0132211964489987,0.0132211964489987
"163","effort",43,0.0176663927691044,8,0.00448179271708683,0.0131846000520175,0.0131846000520175
"164","full",77,0.0316351684470008,33,0.0184873949579832,0.0131477734890176,0.0131477734890176
"165","taken",62,0.0254724732949877,22,0.0123249299719888,0.0131475433229989,0.0131475433229989
"166","though",133,0.0546425636811832,121,0.0677871148459384,-0.0131445511647551,0.0131445511647551
"167","close",100,0.0410846343467543,50,0.0280112044817927,0.0130734298649616,0.0130734298649616
"168","sat",104,0.0427280197206245,53,0.0296918767507003,0.0130361429699242,0.0130361429699242
"169","air",60,0.0246507806080526,21,0.0117647058823529,0.0128860747256996,0.0128860747256996
"170","amus",15,0.00616269515201315,34,0.019047619047619,-0.0128849238956059,0.0128849238956059
"171","believ",94,0.0386195562859491,46,0.0257703081232493,0.0128492481626998,0.0128492481626998
"172","kill",11,0.00451930977814297,31,0.0173669467787115,-0.0128476370005685,0.0128476370005685
"173","pale",53,0.0217748562037798,16,0.00896358543417367,0.0128112707696061,0.0128112707696061
"174","pleasur",76,0.0312243221035333,33,0.0184873949579832,0.0127369271455501,0.0127369271455501
"175","give",140,0.057518488085456,80,0.0448179271708683,0.0127005609145877,0.0127005609145877
"176","love",208,0.085456039441249,130,0.0728291316526611,0.0126269077885879,0.0126269077885879
"177","beauti",62,0.0254724732949877,23,0.0128851540616246,0.012587319233363,0.012587319233363
"178","upstair",28,0.0115036976170912,43,0.0240896358543417,-0.0125859382372505,0.0125859382372505
"179","run",43,0.0176663927691044,54,0.0302521008403361,-0.0125857080712318,0.0125857080712318
"180","alreadi",51,0.0209531635168447,15,0.00840336134453781,0.0125498021723069,0.0125498021723069
"181","perceiv",20,0.00821692686935086,37,0.0207282913165266,-0.0125113644471757,0.0125113644471757
"182","push",12,0.00493015612161052,31,0.0173669467787115,-0.012436790657101,0.012436790657101
"183","wish",202,0.0829909613804437,126,0.0705882352941176,0.0124027260863261,0.0124027260863261
"184","white",67,0.0275267050123254,27,0.0151260504201681,0.0124006545921573,0.0124006545921573
"185","fear",116,0.047658175842235,63,0.0352941176470588,0.0123640581951762,0.0123640581951762
"186","lip",71,0.0291700903861956,30,0.0168067226890756,0.0123633676971199,0.0123633676971199
"187","soft",56,0.0230073952341824,19,0.0106442577030812,0.0123631375311012,0.0123631375311012
"188","name",90,0.0369761709120789,44,0.0246498599439776,0.0123263109681013,0.0123263109681013
"189","power",60,0.0246507806080526,22,0.0123249299719888,0.0123258506360638,0.0123258506360638
"190","came",173,0.071076417419885,105,0.0588235294117647,0.0122528880081203,0.0122528880081203
"191","charm",38,0.0156121610517666,6,0.00336134453781513,0.0122508165139515,0.0122508165139515
"192","angri",7,0.0028759244042728,27,0.0151260504201681,-0.0122501260158953,0.0122501260158953
"193","bad",33,0.0135579293344289,46,0.0257703081232493,-0.0122123787888204,0.0122123787888204
"194","question",76,0.0312243221035333,34,0.019047619047619,0.0121767030559142,0.0121767030559142
"195","silenc",61,0.0250616269515201,23,0.0128851540616246,0.0121764728898955,0.0121764728898955
"196","commenc",25,0.0102711585866886,40,0.0224089635854342,-0.0121378049987456,0.0121378049987456
"197","field",39,0.0160230073952342,7,0.00392156862745098,0.0121014387677832,0.0121014387677832
"198","sky",39,0.0160230073952342,7,0.00392156862745098,0.0121014387677832,0.0121014387677832
"199","tast",43,0.0176663927691044,10,0.00560224089635854,0.0120641518727458,0.0120641518727458
"200","convers",55,0.0225965488907149,19,0.0106442577030812,0.0119522911876336,0.0119522911876336
"201","last",176,0.0723089564502876,108,0.0605042016806723,0.0118047547696153,0.0118047547696153
"202","expect",83,0.0341002465078061,40,0.0224089635854342,0.0116912829223719,0.0116912829223719
"203","moon",42,0.0172555464256368,10,0.00560224089635854,0.0116533055292783,0.0116533055292783
"204","instead",18,0.00739523418241578,34,0.019047619047619,-0.0116523848652033,0.0116523848652033
"205","away",144,0.0591618734593262,85,0.0476190476190476,0.0115428258402786,0.0115428258402786
"206","set",65,0.0267050123253903,68,0.0380952380952381,-0.0113902257698478,0.0113902257698478
"207","enough",104,0.0427280197206245,56,0.0313725490196078,0.0113554707010166,0.0113554707010166
"208","high",52,0.0213640098603122,18,0.0100840336134454,0.0112799762468669,0.0112799762468669
"209","wick",15,0.00616269515201315,31,0.0173669467787115,-0.0112042516266983,0.0112042516266983
"210","desir",45,0.0184880854560394,53,0.0296918767507003,-0.0112037912946608,0.0112037912946608
"211","appear",109,0.0447822514379622,60,0.0336134453781513,0.0111688060598109,0.0111688060598109
"212","year",109,0.0447822514379622,60,0.0336134453781513,0.0111688060598109,0.0111688060598109
"213","hold",41,0.0168447000821693,50,0.0280112044817927,-0.0111665043996234,0.0111665043996234
"214","fine",57,0.02341824157765,22,0.0123249299719888,0.0110933116056612,0.0110933116056612
"215","listen",76,0.0312243221035333,36,0.0201680672268908,0.0110562548766425,0.0110562548766425
"216","back",130,0.0534100246507806,115,0.0644257703081232,-0.0110157456573426,0.0110157456573426
"217","told",81,0.033278553820871,79,0.0442577030812325,-0.0109791492603615,0.0109791492603615
"218","human",47,0.0193097781429745,15,0.00840336134453781,0.0109064167984367,0.0109064167984367
"219","imagin",28,0.0115036976170912,40,0.0224089635854342,-0.010905265968343,0.010905265968343
"220","part",96,0.0394412489728841,51,0.0285714285714286,0.0108698204014556,0.0108698204014556
"221","charact",51,0.0209531635168447,18,0.0100840336134454,0.0108691299033993,0.0108691299033993
"222","youv",9,0.00369761709120789,26,0.0145658263305322,-0.0108682092393243,0.0108682092393243
"223","consid",55,0.0225965488907149,21,0.0117647058823529,0.0108318430083619,0.0108318430083619
"224","bring",31,0.0127362366474938,42,0.0235294117647059,-0.010793175117212,0.010793175117212
"225","walk",91,0.0373870172555464,86,0.0481792717086835,-0.010792254453137,0.010792254453137
"226","great",123,0.0505341002465078,71,0.0397759103641457,0.0107581898823621,0.0107581898823621
"227","interrupt",19,0.00780608052588332,33,0.0184873949579832,-0.0106813144320999,0.0106813144320999
"228","ask",225,0.0924404272801972,146,0.0817927170868347,0.0106477101933625,0.0106477101933625
"229","black",83,0.0341002465078061,42,0.0235294117647059,0.0105708347431002,0.0105708347431002
"230","wild",68,0.0279375513557929,31,0.0173669467787115,0.0105706045770814,0.0105706045770814
"231","also",33,0.0135579293344289,43,0.0240896358543417,-0.0105317065199128,0.0105317065199128
"232","fanci",33,0.0135579293344289,43,0.0240896358543417,-0.0105317065199128,0.0105317065199128
"233","escap",10,0.00410846343467543,26,0.0145658263305322,-0.0104573628958568,0.0104573628958568
"234","paus",43,0.0176663927691044,13,0.00728291316526611,0.0103834796038382,0.0103834796038382
"235","doubt",77,0.0316351684470008,38,0.0212885154061625,0.0103466530408384,0.0103466530408384
"236","shall",238,0.0977814297452753,193,0.10812324929972,-0.0103418195544446,0.0103418195544446
"237","strong",59,0.024239934264585,25,0.0140056022408964,0.0102343320236887,0.0102343320236887
"238","made",161,0.0661462612982744,100,0.0560224089635854,0.010123852334689,0.010123852334689
"239","short",56,0.0230073952341824,23,0.0128851540616246,0.0101222411725578,0.0101222411725578
"240","howev",64,0.0262941659819228,65,0.0364145658263305,-0.0101203998444078,0.0101203998444078
"241","fire",120,0.0493015612161052,70,0.0392156862745098,0.0100858749415954,0.0100858749415954
"242","task",34,0.0139687756778965,7,0.00392156862745098,0.0100472070504455,0.0100472070504455
"243","tone",53,0.0217748562037798,21,0.0117647058823529,0.0100101503214268,0.0100101503214268
"244","open",151,0.062037797863599,93,0.0521008403361345,0.00993695752746456,0.00993695752746456
"245","attempt",29,0.0119145439605588,39,0.0218487394957983,-0.00993419553523957,0.00993419553523957
"246","temper",10,0.00410846343467543,25,0.0140056022408964,-0.00989713880622093,0.00989713880622093
"247","went",144,0.0591618734593262,88,0.0492997198879552,0.00986215357137103,0.00986215357137103
"248","absolut",32,0.0131470829909614,6,0.00336134453781513,0.00978573845314625,0.00978573845314625
"249","often",70,0.028759244042728,34,0.019047619047619,0.00971162499510897,0.00971162499510897
"250","former",20,0.00821692686935086,32,0.0179271708683473,-0.00971024399899647,0.00971024399899647
"251","happi",74,0.0304026294165982,37,0.0207282913165266,0.00967433810007158,0.00967433810007158
"252","mani",67,0.0275267050123254,32,0.0179271708683473,0.00959953414397805,0.00959953414397805
"253","convinc",8,0.00328677074774034,23,0.0128851540616246,-0.0095983833138843,0.0095983833138843
"254","latter",8,0.00328677074774034,23,0.0128851540616246,-0.0095983833138843,0.0095983833138843
"255","rememb",71,0.0291700903861956,35,0.0196078431372549,0.00956224724894066,0.00956224724894066
"256","refus",19,0.00780608052588332,31,0.0173669467787115,-0.00956086625282817,0.00956086625282817
"257","bit",11,0.00451930977814297,25,0.0140056022408964,-0.00948629246275338,0.00948629246275338
"258","dog",26,0.0106820049301561,36,0.0201680672268908,-0.00948606229673464,0.00948606229673464
"259","ago",38,0.0156121610517666,11,0.0061624649859944,0.00944969606577224,0.00944969606577224
"260","bright",42,0.0172555464256368,14,0.00784313725490196,0.00941240917073485,0.00941240917073485
"261","sorri",14,0.0057518488085456,27,0.0151260504201681,-0.00937420161162246,0.00937420161162246
"262","keep",89,0.0365653245686113,82,0.0459383753501401,-0.00937305078152872,0.00937305078152872
"263","persuad",10,0.00410846343467543,24,0.0134453781512605,-0.00933691471658507,0.00933691471658507
"264","except",25,0.0102711585866886,35,0.0196078431372549,-0.00933668455056632,0.00933668455056632
"265","church",39,0.0160230073952342,12,0.00672268907563025,0.00930031831960393,0.00930031831960393
"266","place",137,0.0562859490550534,84,0.0470588235294118,0.00922712552564164,0.00922712552564164
"267","carriag",32,0.0131470829909614,7,0.00392156862745098,0.0092255143635104,0.0092255143635104
"268","dim",36,0.0147904683648316,10,0.00560224089635854,0.00918822746847301,0.00918822746847301
"269","seiz",16,0.00657354149548069,28,0.0156862745098039,-0.00911273301432323,0.00911273301432323
"270","counten",31,0.0127362366474938,39,0.0218487394957983,-0.00911250284830448,0.00911250284830448
"271","rather",123,0.0505341002465078,74,0.0414565826330532,0.00907751761345459,0.00907751761345459
"272","differ",48,0.0197206244864421,19,0.0106442577030812,0.00907636678336084,0.00907636678336084
"273","water",56,0.0230073952341824,25,0.0140056022408964,0.00900179299328606,0.00900179299328606
"274","flesh",30,0.0123253903040263,6,0.00336134453781513,0.00896404576621117,0.00896404576621117
"275","narrow",30,0.0123253903040263,6,0.00336134453781513,0.00896404576621117,0.00896404576621117
"276","affirm",15,0.00616269515201315,27,0.0151260504201681,-0.00896335526815492,0.00896335526815492
"277","put",158,0.0649137222678718,100,0.0560224089635854,0.00889131330428638,0.00889131330428638
"278","glass",38,0.0156121610517666,12,0.00672268907563025,0.00888947197613639,0.00888947197613639
"279","provok",7,0.0028759244042728,21,0.0117647058823529,-0.00888878147808014,0.00888878147808014
"280","besid",76,0.0312243221035333,40,0.0224089635854342,0.0088153585180991,0.0088153585180991
"281","travel",31,0.0127362366474938,7,0.00392156862745098,0.00881466802004286,0.00881466802004286
"282","knock",14,0.0057518488085456,26,0.0145658263305322,-0.00881397752198661,0.00881397752198661
"283","draw",50,0.0205423171733772,21,0.0117647058823529,0.00877761129102422,0.00877761129102422
"284","figur",35,0.014379622021364,10,0.00560224089635854,0.00877738112500547,0.00877738112500547
"285","ride",6,0.00246507806080526,20,0.0112044817927171,-0.00873940373191183,0.00873940373191183
"286","remov",32,0.0131470829909614,39,0.0218487394957983,-0.00870165650483694,0.00870165650483694
"287","state",47,0.0193097781429745,19,0.0106442577030812,0.00866552043989329,0.00866552043989329
"288","reach",43,0.0176663927691044,47,0.0263305322128852,-0.0086641394437808,0.0086641394437808
"289","mere",51,0.0209531635168447,22,0.0123249299719888,0.0086282335448559,0.0086282335448559
"290","nay",9,0.00369761709120789,22,0.0123249299719888,-0.00862731288078091,0.00862731288078091
"291","respect",40,0.0164338537387017,14,0.00784313725490196,0.00859071648379977,0.00859071648379977
"292","bell",29,0.0119145439605588,6,0.00336134453781513,0.00855319942274362,0.00855319942274362
"293","futur",29,0.0119145439605588,6,0.00336134453781513,0.00855319942274362,0.00855319942274362
"294","glanc",67,0.0275267050123254,34,0.019047619047619,0.00847908596470634,0.00847908596470634
"295","offer",67,0.0275267050123254,34,0.019047619047619,0.00847908596470634,0.00847908596470634
"296","joy",19,0.00780608052588332,29,0.0162464985994398,-0.00844041807355646,0.00844041807355646
"297","fill",45,0.0184880854560394,18,0.0100840336134454,0.00840405184259406,0.00840405184259406
"298","upon",49,0.0201314708299096,21,0.0117647058823529,0.00836676494755667,0.00836676494755667
"299","circumst",38,0.0156121610517666,13,0.00728291316526611,0.00832924788650053,0.00832924788650053
"300","quarrel",7,0.0028759244042728,20,0.0112044817927171,-0.00832855738844428,0.00832855738844428
"301","strength",42,0.0172555464256368,16,0.00896358543417367,0.00829196099146314,0.00829196099146314
"302","tongu",18,0.00739523418241578,28,0.0156862745098039,-0.00829104032738814,0.00829104032738814
"303","speak",121,0.0497124075595727,74,0.0414565826330532,0.0082558249265195,0.0082558249265195
"304","bird",35,0.014379622021364,11,0.0061624649859944,0.00821715703536961,0.00821715703536961
"305","tell",160,0.0657354149548069,132,0.0739495798319328,-0.00821416487712587,0.00821416487712587
"306","pain",54,0.0221857025472473,25,0.0140056022408964,0.00818010030635097,0.00818010030635097
"307","final",6,0.00246507806080526,19,0.0106442577030812,-0.00817917964227597,0.00817917964227597
"308","inquir",36,0.0147904683648316,41,0.02296918767507,-0.00817871931023848,0.00817871931023848
"309","address",43,0.0176663927691044,17,0.00952380952380952,0.00814258324529483,0.00814258324529483
"310","work",77,0.0316351684470008,42,0.0235294117647059,0.00810575668229494,0.00810575668229494
"311","leav",141,0.0579293344289236,89,0.049859943977591,0.00806939045133254,0.00806939045133254
"312","brow",36,0.0147904683648316,12,0.00672268907563025,0.0080677792892013,0.0080677792892013
"313","seen",74,0.0304026294165982,40,0.0224089635854342,0.00799366583116402,0.00799366583116402
"314","length",16,0.00657354149548069,26,0.0145658263305322,-0.00799228483505152,0.00799228483505152
"315","avoid",12,0.00493015612161052,23,0.0128851540616246,-0.00795499794001413,0.00795499794001413
"316","man",142,0.0583401807723911,90,0.0504201680672269,0.00792001270516424,0.00792001270516424
"317","featur",52,0.0213640098603122,24,0.0134453781512605,0.00791863170905174,0.00791863170905174
"318","bear",49,0.0201314708299096,50,0.0280112044817927,-0.0078797336518831,0.0078797336518831
"319","stay",79,0.0324568611339359,72,0.0403361344537815,-0.00787927331984561,0.00787927331984561
"320","three",90,0.0369761709120789,52,0.0291316526610644,0.00784451825101445,0.00784451825101445
"321","depart",15,0.00616269515201315,25,0.0140056022408964,-0.00784290708888321,0.00784290708888321
"322","entir",15,0.00616269515201315,25,0.0140056022408964,-0.00784290708888321,0.00784290708888321
"323","garden",30,0.0123253903040263,36,0.0201680672268908,-0.00784267692286446,0.00784267692286446
"324","wander",49,0.0201314708299096,22,0.0123249299719888,0.00780654085792082,0.00780654085792082
"325","case",34,0.0139687756778965,11,0.0061624649859944,0.00780631069190207,0.00780631069190207
"326","small",42,0.0172555464256368,17,0.00952380952380952,0.00773173690182729,0.00773173690182729
"327","claim",27,0.0110928512736237,6,0.00336134453781513,0.00773150673580854,0.00773150673580854
"328","finger",33,0.0135579293344289,38,0.0212885154061625,-0.00773058607173354,0.00773058607173354
"329","next",48,0.0197206244864421,49,0.0274509803921569,-0.00773035590571479,0.00773035590571479
"330","sob",14,0.0057518488085456,24,0.0134453781512605,-0.0076935293427149,0.0076935293427149
"331","mind",125,0.0513557929334429,78,0.0436974789915966,0.00765831394184625,0.00765831394184625
"332","receiv",65,0.0267050123253903,34,0.019047619047619,0.00765739327777126,0.00765739327777126
"333","daughter",35,0.014379622021364,12,0.00672268907563025,0.00765693294573376,0.00765693294573376
"334","curs",10,0.00410846343467543,21,0.0117647058823529,-0.00765624244767751,0.00765624244767751
"335","weep",10,0.00410846343467543,21,0.0117647058823529,-0.00765624244767751,0.00765624244767751
"336","door",175,0.0718981101068201,142,0.0795518207282913,-0.00765371062147126,0.00765371062147126
"337","hard",81,0.033278553820871,73,0.0408963585434174,-0.00761780472254638,0.00761780472254638
"338","line",28,0.0115036976170912,7,0.00392156862745098,0.00758212898964023,0.00758212898964023
"339","corner",17,0.00698438783894823,26,0.0145658263305322,-0.00758143849158398,0.00758143849158398
"340","settl",32,0.0131470829909614,37,0.0207282913165266,-0.00758120832556523,0.00758120832556523
"341","might",159,0.0653245686113394,130,0.0728291316526611,-0.00750456304132172,0.00750456304132172
